3.991926e+002,6.839609e+001
4.011211e+002,6.813788e+001
4.030496e+002,6.798255e+001
4.049780e+002,6.786879e+001
4.069065e+002,6.773993e+001
4.088350e+002,6.755561e+001
4.107634e+002,6.729982e+001
4.126919e+002,6.697163e+001
4.146204e+002,6.657893e+001
4.165488e+002,6.613025e+001
4.184773e+002,6.563197e+001
4.204058e+002,6.509016e+001
4.223342e+002,6.451579e+001
4.242627e+002,6.392630e+001
4.261912e+002,6.334399e+001
4.281196e+002,6.278952e+001
4.300481e+002,6.227971e+001
4.319766e+002,6.182423e+001
4.339050e+002,6.142533e+001
4.358335e+002,6.108279e+001
4.377620e+002,6.079649e+001
4.396904e+002,6.056870e+001
4.416189e+002,6.040471e+001
4.435474e+002,6.030841e+001
4.454758e+002,6.027833e+001
4.474043e+002,6.030397e+001
4.493328e+002,6.036660e+001
4.512612e+002,6.044127e+001
4.531897e+002,6.050204e+001
4.551182e+002,6.052903e+001
4.570466e+002,6.050858e+001
4.589751e+002,6.043397e+001
4.609036e+002,6.030127e+001
4.628320e+002,6.010538e+001
4.647605e+002,5.984045e+001
4.666890e+002,5.950302e+001
4.686174e+002,5.909681e+001
4.705459e+002,5.863634e+001
4.724744e+002,5.814610e+001
4.744028e+002,5.765588e+001
4.763313e+002,5.718972e+001
4.782598e+002,5.676075e+001
4.801882e+002,5.636746e+001
4.821167e+002,5.599716e+001
4.840452e+002,5.563070e+001
4.859736e+002,5.525005e+001
4.879021e+002,5.484266e+001
4.898306e+002,5.440017e+001
4.917590e+002,5.391718e+001
4.936875e+002,5.338843e+001
4.956160e+002,5.280779e+001
4.975444e+002,5.217113e+001
4.994729e+002,5.148041e+001
5.014014e+002,5.074833e+001
5.033298e+002,4.999807e+001
5.052583e+002,4.926353e+001
5.071868e+002,4.858351e+001
5.091152e+002,4.799323e+001
5.110437e+002,4.752536e+001
5.129722e+002,4.720570e+001
5.149006e+002,4.705296e+001
5.168291e+002,4.708062e+001
5.187576e+002,4.729198e+001
5.206860e+002,4.767650e+001
5.226145e+002,4.820476e+001
5.245430e+002,4.883138e+001
5.264714e+002,4.949786e+001
5.283999e+002,5.014125e+001
5.303284e+002,5.070992e+001
5.322568e+002,5.116444e+001
5.341853e+002,5.148301e+001
5.361138e+002,5.166000e+001
5.380422e+002,5.169998e+001
5.399707e+002,5.161440e+001
5.418992e+002,5.141872e+001
5.438276e+002,5.113452e+001
5.457561e+002,5.078959e+001
5.476846e+002,5.041964e+001
5.496130e+002,5.006942e+001
5.515415e+002,4.978319e+001
5.534700e+002,4.960118e+001
5.553984e+002,4.955120e+001
5.573269e+002,4.964178e+001
5.592554e+002,4.986259e+001
5.611838e+002,5.018635e+001
5.631123e+002,5.057696e+001
5.650408e+002,5.099200e+001
5.669692e+002,5.139195e+001
5.688977e+002,5.174554e+001
5.708262e+002,5.202999e+001
5.727546e+002,5.223550e+001
5.746831e+002,5.236375e+001
5.766116e+002,5.242628e+001
5.785400e+002,5.243985e+001
5.804685e+002,5.242338e+001
5.823970e+002,5.239413e+001
5.843254e+002,5.236400e+001
5.862539e+002,5.234056e+001
5.881824e+002,5.232711e+001
5.901108e+002,5.232462e+001
5.920393e+002,5.233315e+001
5.939678e+002,5.235239e+001
5.958962e+002,5.238144e+001
5.978247e+002,5.241810e+001
5.997532e+002,5.245950e+001
6.016816e+002,5.250359e+001
6.036101e+002,5.255168e+001
6.055386e+002,5.261007e+001
6.074670e+002,5.269097e+001
6.093955e+002,5.281038e+001
6.113240e+002,5.298227e+001
6.132524e+002,5.321545e+001
6.151809e+002,5.350879e+001
6.171094e+002,5.385158e+001
6.190378e+002,5.422572e+001
6.209663e+002,5.461209e+001
6.228948e+002,5.499586e+001
6.248232e+002,5.536854e+001
6.267517e+002,5.572895e+001
6.286802e+002,5.608012e+001
6.306086e+002,5.642603e+001
6.325371e+002,5.676866e+001
6.344656e+002,5.710698e+001
6.363940e+002,5.743712e+001
6.383225e+002,5.775369e+001
6.402510e+002,5.804942e+001
6.421794e+002,5.831535e+001
6.441079e+002,5.854083e+001
6.460364e+002,5.871295e+001
6.479648e+002,5.882055e+001
6.498933e+002,5.885816e+001
6.518218e+002,5.883073e+001
6.537502e+002,5.875542e+001
6.556787e+002,5.866175e+001
6.576072e+002,5.858921e+001
6.595356e+002,5.857768e+001
6.614641e+002,5.866548e+001
6.633926e+002,5.888060e+001
6.653210e+002,5.923380e+001
6.672495e+002,5.971616e+001
6.691780e+002,6.030002e+001
6.711064e+002,6.094771e+001
6.730349e+002,6.161863e+001
6.749634e+002,6.228028e+001
6.768918e+002,6.291043e+001
6.788203e+002,6.349420e+001
6.807488e+002,6.402323e+001
6.826772e+002,6.449179e+001
6.846057e+002,6.489681e+001
6.865342e+002,6.523935e+001
6.884626e+002,6.552548e+001
6.903911e+002,6.576659e+001
6.923196e+002,6.597678e+001
6.942480e+002,6.617227e+001
6.961765e+002,6.636814e+001
6.981050e+002,6.657713e+001
7.000334e+002,6.681092e+001
7.019619e+002,6.707909e+001
7.038904e+002,6.738996e+001
7.058188e+002,6.775068e+001
7.077473e+002,6.816620e+001
7.096758e+002,6.863908e+001
7.116042e+002,6.916875e+001
7.135327e+002,6.975151e+001
7.154612e+002,7.037994e+001
7.173896e+002,7.104337e+001
7.193181e+002,7.172932e+001
7.212466e+002,7.242301e+001
7.231750e+002,7.310985e+001
7.251035e+002,7.377690e+001
7.270320e+002,7.441288e+001
7.289604e+002,7.501027e+001
7.308889e+002,7.556527e+001
7.328174e+002,7.607782e+001
7.347458e+002,7.655104e+001
7.366743e+002,7.699042e+001
7.386028e+002,7.740253e+001
7.405313e+002,7.779351e+001
7.424597e+002,7.816899e+001
7.443882e+002,7.853355e+001
7.463167e+002,7.889083e+001
7.482451e+002,7.924414e+001
7.501736e+002,7.959620e+001
7.521021e+002,7.994872e+001
7.540305e+002,8.030222e+001
7.559590e+002,8.065582e+001
7.578875e+002,8.100724e+001
7.598159e+002,8.135374e+001
7.617444e+002,8.169305e+001
7.636729e+002,8.202386e+001
7.656013e+002,8.234611e+001
7.675298e+002,8.266055e+001
7.694582e+002,8.296793e+001
7.713867e+002,8.326833e+001
7.733151e+002,8.356112e+001
7.752436e+002,8.384493e+001
7.771721e+002,8.411833e+001
7.791005e+002,8.438061e+001
7.810290e+002,8.463175e+001
7.829575e+002,8.487249e+001
7.848859e+002,8.510388e+001
7.868144e+002,8.532706e+001
7.887429e+002,8.554306e+001
7.906713e+002,8.575321e+001
7.925998e+002,8.595930e+001
7.945283e+002,8.616365e+001
7.964567e+002,8.636894e+001
7.983852e+002,8.657719e+001
8.003137e+002,8.678905e+001
8.022421e+002,8.700350e+001
8.041706e+002,8.721800e+001
8.060991e+002,8.742914e+001
8.080275e+002,8.763362e+001
8.099560e+002,8.782880e+001
8.118845e+002,8.801273e+001
8.138129e+002,8.818357e+001
8.157414e+002,8.833921e+001
8.176699e+002,8.847673e+001
8.195983e+002,8.859252e+001
8.215268e+002,8.868273e+001
8.234553e+002,8.874299e+001
8.253837e+002,8.876827e+001
8.273122e+002,8.875191e+001
8.292407e+002,8.868248e+001
8.311691e+002,8.854300e+001
8.330976e+002,8.830881e+001
8.350261e+002,8.794496e+001
8.369545e+002,8.741119e+001
8.388830e+002,8.666145e+001
8.408115e+002,8.564956e+001
8.427399e+002,8.434092e+001
8.446684e+002,8.271826e+001
8.465969e+002,8.079503e+001
8.485253e+002,7.862051e+001
8.504538e+002,7.629030e+001
8.523823e+002,7.393651e+001
8.543107e+002,7.170833e+001
8.562392e+002,6.976243e+001
8.581677e+002,6.821760e+001
8.600961e+002,6.713522e+001
8.620246e+002,6.650288e+001
8.639531e+002,6.623790e+001
8.658815e+002,6.620074e+001
8.678100e+002,6.622639e+001
8.697385e+002,6.617622e+001
8.716669e+002,6.595698e+001
8.735954e+002,6.555372e+001
8.755239e+002,6.502845e+001
8.774523e+002,6.451273e+001
8.793808e+002,6.417021e+001
8.813093e+002,6.415717e+001
8.832377e+002,6.460165e+001
8.851662e+002,6.556482e+001
8.870947e+002,6.703779e+001
8.890231e+002,6.894331e+001
8.909516e+002,7.116261e+001
8.928801e+002,7.354999e+001
8.948085e+002,7.595930e+001
8.967370e+002,7.827373e+001
8.986655e+002,8.040161e+001
9.005939e+002,8.228792e+001
9.025224e+002,8.391112e+001
9.044509e+002,8.527351e+001
9.063793e+002,8.639481e+001
9.083078e+002,8.730318e+001
9.102363e+002,8.803107e+001
9.121647e+002,8.860742e+001
9.140932e+002,8.905707e+001
9.160217e+002,8.940010e+001
9.179501e+002,8.965044e+001
9.198786e+002,8.981888e+001
9.218071e+002,8.991408e+001
9.237355e+002,8.994344e+001
9.256640e+002,8.991479e+001
9.275925e+002,8.983587e+001
9.295209e+002,8.971333e+001
9.314494e+002,8.955244e+001
9.333779e+002,8.935568e+001
9.353063e+002,8.912293e+001
9.372348e+002,8.885222e+001
9.391633e+002,8.854146e+001
9.410917e+002,8.818974e+001
9.430202e+002,8.779821e+001
9.449487e+002,8.736966e+001
9.468771e+002,8.690749e+001
9.488056e+002,8.641376e+001
9.507341e+002,8.588819e+001
9.526625e+002,8.532751e+001
9.545910e+002,8.472637e+001
9.565195e+002,8.407825e+001
9.584479e+002,8.337498e+001
9.603764e+002,8.260682e+001
9.623049e+002,8.176093e+001
9.642333e+002,8.081982e+001
9.661618e+002,7.976487e+001
9.680903e+002,7.857956e+001
9.700187e+002,7.725752e+001
9.719472e+002,7.580953e+001
9.738757e+002,7.426921e+001
9.758041e+002,7.269176e+001
9.777326e+002,7.114037e+001
9.796611e+002,6.967953e+001
9.815895e+002,6.835374e+001
9.835180e+002,6.717690e+001
9.854465e+002,6.613013e+001
9.873749e+002,6.516910e+001
9.893034e+002,6.423764e+001
9.912319e+002,6.328080e+001
9.931603e+002,6.226186e+001
9.950888e+002,6.116303e+001
9.970173e+002,5.998236e+001
9.989457e+002,5.872334e+001
1.000874e+003,5.738371e+001
1.002803e+003,5.594753e+001
1.004731e+003,5.438613e+001
1.006660e+003,5.266188e+001
1.008588e+003,5.074138e+001
1.010517e+003,4.860696e+001
1.012445e+003,4.626571e+001
1.014373e+003,4.375275e+001
1.016302e+003,4.113099e+001
1.018230e+003,3.849066e+001
1.020159e+003,3.593189e+001
1.022087e+003,3.356499e+001
1.024016e+003,3.149858e+001
1.025944e+003,2.982142e+001
1.027873e+003,2.860263e+001
1.029801e+003,2.787824e+001
1.031730e+003,2.764860e+001
1.033658e+003,2.787844e+001
1.035587e+003,2.850434e+001
1.037515e+003,2.944711e+001
1.039444e+003,3.061737e+001
1.041372e+003,3.193868e+001
1.043301e+003,3.335350e+001
1.045229e+003,3.482892e+001
1.047157e+003,3.635879e+001
1.049086e+003,3.795469e+001
1.051014e+003,3.963469e+001
1.052943e+003,4.140885e+001
1.054871e+003,4.326795e+001
1.056800e+003,4.517521e+001
1.058728e+003,4.706898e+001
1.060657e+003,4.886017e+001
1.062585e+003,5.045032e+001
1.064514e+003,5.174586e+001
1.066442e+003,5.266799e+001
1.068371e+003,5.317589e+001
1.070299e+003,5.327404e+001
1.072228e+003,5.302084e+001
1.074156e+003,5.251744e+001
1.076084e+003,5.190686e+001
1.078013e+003,5.135415e+001
1.079941e+003,5.101274e+001
1.081870e+003,5.102280e+001
1.083798e+003,5.148083e+001
1.085727e+003,5.242819e+001
1.087655e+003,5.385126e+001
1.089584e+003,5.568402e+001
1.091512e+003,5.782227e+001
1.093441e+003,6.013207e+001
1.095369e+003,6.248280e+001
1.097298e+003,6.475545e+001
1.099226e+003,6.685865e+001
1.101155e+003,6.874509e+001
1.103083e+003,7.040752e+001
1.105011e+003,7.187656e+001
1.106940e+003,7.320393e+001
1.108868e+003,7.445218e+001
1.110797e+003,7.567446e+001
1.112725e+003,7.690322e+001
1.114654e+003,7.814911e+001
1.116582e+003,7.940157e+001
1.118511e+003,8.063777e+001
1.120439e+003,8.182972e+001
1.122368e+003,8.295404e+001
1.124296e+003,8.399229e+001
1.126225e+003,8.493021e+001
1.128153e+003,8.575624e+001
1.130082e+003,8.645708e+001
1.132010e+003,8.701835e+001
1.133938e+003,8.742789e+001
1.135867e+003,8.767772e+001
1.137795e+003,8.776865e+001
1.139724e+003,8.771057e+001
1.141652e+003,8.752247e+001
1.143581e+003,8.722813e+001
1.145509e+003,8.685407e+001
1.147438e+003,8.642989e+001
1.149366e+003,8.598553e+001
1.151295e+003,8.555630e+001
1.153223e+003,8.518433e+001
1.155151e+003,8.491319e+001
1.157080e+003,8.478904e+001
1.159008e+003,8.484978e+001
1.160937e+003,8.511528e+001
1.162865e+003,8.558255e+001
1.164794e+003,8.622188e+001
1.166722e+003,8.698240e+001
1.168651e+003,8.779545e+001
1.170579e+003,8.859261e+001
1.172508e+003,8.931300e+001
1.174436e+003,8.990932e+001
1.176365e+003,9.035595e+001
1.178293e+003,9.064418e+001
1.180222e+003,9.077965e+001
1.182150e+003,9.077567e+001
1.184078e+003,9.064981e+001
1.186007e+003,9.042004e+001
1.187935e+003,9.010363e+001
1.189864e+003,8.972063e+001
1.191792e+003,8.929430e+001
1.193721e+003,8.885228e+001
1.195649e+003,8.842915e+001
1.197578e+003,8.806018e+001
1.199506e+003,8.777973e+001
1.201435e+003,8.761677e+001
1.203363e+003,8.758781e+001
1.205292e+003,8.769573e+001
1.207220e+003,8.792751e+001
1.209149e+003,8.825771e+001
1.211077e+003,8.864945e+001
1.213005e+003,8.906191e+001
1.214934e+003,8.945802e+001
1.216862e+003,8.980552e+001
1.218791e+003,9.008360e+001
1.220719e+003,9.028269e+001
1.222648e+003,9.040259e+001
1.224576e+003,9.044988e+001
1.226505e+003,9.043455e+001
1.228433e+003,9.036746e+001
1.230362e+003,9.025744e+001
1.232290e+003,9.011185e+001
1.234219e+003,8.993694e+001
1.236147e+003,8.973833e+001
1.238076e+003,8.952334e+001
1.240004e+003,8.930079e+001
1.241932e+003,8.908051e+001
1.243861e+003,8.887354e+001
1.245789e+003,8.868974e+001
1.247718e+003,8.853715e+001
1.249646e+003,8.842150e+001
1.251575e+003,8.834543e+001
1.253503e+003,8.830874e+001
1.255432e+003,8.830818e+001
1.257360e+003,8.833794e+001
1.259289e+003,8.838924e+001
1.261217e+003,8.845129e+001
1.263146e+003,8.851334e+001
1.265074e+003,8.856535e+001
1.267003e+003,8.860062e+001
1.268931e+003,8.861693e+001
1.270859e+003,8.861665e+001
1.272788e+003,8.860583e+001
1.274716e+003,8.859259e+001
1.276645e+003,8.858540e+001
1.278573e+003,8.858990e+001
1.280502e+003,8.860760e+001
1.282430e+003,8.863411e+001
1.284359e+003,8.866009e+001
1.286287e+003,8.867084e+001
1.288216e+003,8.864874e+001
1.290144e+003,8.857615e+001
1.292073e+003,8.843501e+001
1.294001e+003,8.820988e+001
1.295930e+003,8.788914e+001
1.297858e+003,8.746560e+001
1.299786e+003,8.693935e+001
1.301715e+003,8.631948e+001
1.303643e+003,8.562721e+001
1.305572e+003,8.489348e+001
1.307500e+003,8.416010e+001
1.309429e+003,8.347495e+001
1.311357e+003,8.288074e+001
1.313286e+003,8.241175e+001
1.315214e+003,8.208332e+001
1.317143e+003,8.188925e+001
1.319071e+003,8.180262e+001
1.321000e+003,8.178451e+001
1.322928e+003,8.179536e+001
1.324857e+003,8.180244e+001
1.326785e+003,8.179047e+001
1.328714e+003,8.176233e+001
1.330642e+003,8.173732e+001
1.332570e+003,8.174232e+001
1.334499e+003,8.180503e+001
1.336427e+003,8.194320e+001
1.338356e+003,8.215742e+001
1.340284e+003,8.242926e+001
1.342213e+003,8.272518e+001
1.344141e+003,8.300707e+001
1.346070e+003,8.323755e+001
1.347998e+003,8.339018e+001
1.349927e+003,8.345171e+001
1.351855e+003,8.342162e+001
1.353784e+003,8.331063e+001
1.355712e+003,8.313877e+001
1.357641e+003,8.293362e+001
1.359569e+003,8.272427e+001
1.361497e+003,8.254093e+001
1.363426e+003,8.241052e+001
1.365354e+003,8.235236e+001
1.367283e+003,8.237878e+001
1.369211e+003,8.249283e+001
1.371140e+003,8.268880e+001
1.373068e+003,8.295206e+001
1.374997e+003,8.326180e+001
1.376925e+003,8.359352e+001
1.378854e+003,8.392055e+001
1.380782e+003,8.422020e+001
1.382711e+003,8.447420e+001
1.384639e+003,8.467010e+001
1.386568e+003,8.480250e+001
1.388496e+003,8.487148e+001
1.390424e+003,8.488240e+001
1.392353e+003,8.484392e+001
1.394281e+003,8.476814e+001
1.396210e+003,8.466827e+001
1.398138e+003,8.455639e+001
1.400067e+003,8.444269e+001
1.401995e+003,8.433302e+001
1.403924e+003,8.422876e+001
1.405852e+003,8.412695e+001
1.407781e+003,8.402168e+001
1.409709e+003,8.390545e+001
1.411638e+003,8.377132e+001
1.413566e+003,8.361608e+001
1.415495e+003,8.344321e+001
1.417423e+003,8.326498e+001
1.419351e+003,8.310069e+001
1.421280e+003,8.297462e+001
1.423208e+003,8.290891e+001
1.425137e+003,8.291868e+001
1.427065e+003,8.301112e+001
1.428994e+003,8.318405e+001
1.430922e+003,8.342645e+001
1.432851e+003,8.371725e+001
1.434779e+003,8.402894e+001
1.436708e+003,8.432903e+001
1.438636e+003,8.458711e+001
1.440565e+003,8.478343e+001
1.442493e+003,8.490982e+001
1.444422e+003,8.497093e+001
1.446350e+003,8.498110e+001
1.448278e+003,8.496465e+001
1.450207e+003,8.495390e+001
1.452135e+003,8.498650e+001
1.454064e+003,8.510251e+001
1.455992e+003,8.533044e+001
1.457921e+003,8.567989e+001
1.459849e+003,8.614079e+001
1.461778e+003,8.669236e+001
1.463706e+003,8.731288e+001
1.465635e+003,8.798502e+001
1.467563e+003,8.869574e+001
1.469492e+003,8.942862e+001
1.471420e+003,9.016136e+001
1.473349e+003,9.086877e+001
1.475277e+003,9.152805e+001
1.477205e+003,9.212856e+001
1.479134e+003,9.267443e+001
1.481062e+003,9.318127e+001
1.482991e+003,9.366838e+001
1.484919e+003,9.415148e+001
1.486848e+003,9.463663e+001
1.488776e+003,9.511837e+001
1.490705e+003,9.558144e+001
1.492633e+003,9.600748e+001
1.494562e+003,9.638377e+001
1.496490e+003,9.670643e+001
1.498419e+003,9.698071e+001
1.500347e+003,9.721626e+001
1.502276e+003,9.742367e+001
1.504204e+003,9.761020e+001
1.506132e+003,9.777908e+001
1.508061e+003,9.793138e+001
1.509989e+003,9.806745e+001
1.511918e+003,9.818932e+001
1.513846e+003,9.830067e+001
1.515775e+003,9.840572e+001
1.517703e+003,9.850791e+001
1.519632e+003,9.860884e+001
1.521560e+003,9.870811e+001
1.523489e+003,9.880392e+001
1.525417e+003,9.889445e+001
1.527346e+003,9.897879e+001
1.529274e+003,9.905700e+001
1.531203e+003,9.912985e+001
1.533131e+003,9.919836e+001
1.535059e+003,9.926331e+001
1.536988e+003,9.932507e+001
1.538916e+003,9.938374e+001
1.540845e+003,9.943903e+001
1.542773e+003,9.949038e+001
1.544702e+003,9.953696e+001
1.546630e+003,9.957808e+001
1.548559e+003,9.961331e+001
1.550487e+003,9.964285e+001
1.552416e+003,9.966840e+001
1.554344e+003,9.969309e+001
1.556273e+003,9.972141e+001
1.558201e+003,9.975704e+001
1.560130e+003,9.980080e+001
1.562058e+003,9.985033e+001
1.563986e+003,9.990144e+001
1.565915e+003,9.995023e+001
1.567843e+003,9.999442e+001
1.569772e+003,1.000337e+002
1.571700e+003,1.000694e+002
1.573629e+003,1.001030e+002
1.575557e+003,1.001354e+002
1.577486e+003,1.001660e+002
1.579414e+003,1.001927e+002
1.581343e+003,1.002129e+002
1.583271e+003,1.002242e+002
1.585200e+003,1.002257e+002
1.587128e+003,1.002179e+002
1.589057e+003,1.002027e+002
1.590985e+003,1.001824e+002
1.592913e+003,1.001589e+002
1.594842e+003,1.001337e+002
1.596770e+003,1.001071e+002
1.598699e+003,1.000789e+002
1.600627e+003,1.000493e+002
1.602556e+003,1.000186e+002
1.604484e+003,9.998760e+001
1.606413e+003,9.995647e+001
1.608341e+003,9.992477e+001
1.610270e+003,9.989132e+001
1.612198e+003,9.985482e+001
1.614127e+003,9.981489e+001
1.616055e+003,9.977274e+001
1.617984e+003,9.973103e+001
1.619912e+003,9.969298e+001
1.621840e+003,9.966069e+001
1.623769e+003,9.963429e+001
1.625697e+003,9.961214e+001
1.627626e+003,9.959184e+001
1.629554e+003,9.957200e+001
1.631483e+003,9.955257e+001
1.633411e+003,9.953498e+001
1.635340e+003,9.952098e+001
1.637268e+003,9.951130e+001
1.639197e+003,9.950495e+001
1.641125e+003,9.949960e+001
1.643054e+003,9.949300e+001
1.644982e+003,9.948483e+001
1.646911e+003,9.947776e+001
1.648839e+003,9.947732e+001
1.650767e+003,9.948896e+001
1.652696e+003,9.951519e+001
1.654624e+003,9.955343e+001
1.656553e+003,9.959808e+001
1.658481e+003,9.964330e+001
1.660410e+003,9.968586e+001
1.662338e+003,9.972569e+001
1.664267e+003,9.976484e+001
1.666195e+003,9.980644e+001
1.668124e+003,9.985302e+001
1.670052e+003,9.990536e+001
1.671981e+003,9.996236e+001
1.673909e+003,1.000219e+002
1.675838e+003,1.000824e+002
1.677766e+003,1.001433e+002
1.679694e+003,1.002051e+002
1.681623e+003,1.002682e+002
1.683551e+003,1.003315e+002
1.685480e+003,1.003921e+002
1.687408e+003,1.004460e+002
1.689337e+003,1.004894e+002
1.691265e+003,1.005199e+002
1.693194e+003,1.005375e+002
1.695122e+003,1.005451e+002
1.697051e+003,1.005477e+002
1.698979e+003,1.005513e+002
1.700908e+003,1.005603e+002
1.702836e+003,1.005753e+002
1.704765e+003,1.005943e+002
1.706693e+003,1.006135e+002
1.708621e+003,1.006300e+002
1.710550e+003,1.006426e+002
1.712478e+003,1.006524e+002
1.714407e+003,1.006611e+002
1.716335e+003,1.006709e+002
1.718264e+003,1.006828e+002
1.720192e+003,1.006958e+002
1.722121e+003,1.007075e+002
1.724049e+003,1.007149e+002
1.725978e+003,1.007158e+002
1.727906e+003,1.007094e+002
1.729835e+003,1.006966e+002
1.731763e+003,1.006803e+002
1.733692e+003,1.006655e+002
1.735620e+003,1.006578e+002
1.737548e+003,1.006621e+002
1.739477e+003,1.006820e+002
1.741405e+003,1.007197e+002
1.743334e+003,1.007758e+002
1.745262e+003,1.008498e+002
1.747191e+003,1.009392e+002
1.749119e+003,1.010387e+002
1.751048e+003,1.011415e+002
1.752976e+003,1.012402e+002
1.754905e+003,1.013287e+002
1.756833e+003,1.014031e+002
1.758762e+003,1.014624e+002
1.760690e+003,1.015074e+002
1.762619e+003,1.015404e+002
1.764547e+003,1.015643e+002
1.766475e+003,1.015830e+002
1.768404e+003,1.016004e+002
1.770332e+003,1.016202e+002
1.772261e+003,1.016448e+002
1.774189e+003,1.016750e+002
1.776118e+003,1.017095e+002
1.778046e+003,1.017453e+002
1.779975e+003,1.017795e+002
1.781903e+003,1.018091e+002
1.783832e+003,1.018325e+002
1.785760e+003,1.018497e+002
1.787689e+003,1.018620e+002
1.789617e+003,1.018715e+002
1.791546e+003,1.018805e+002
1.793474e+003,1.018907e+002
1.795402e+003,1.019022e+002
1.797331e+003,1.019140e+002
1.799259e+003,1.019246e+002
1.801188e+003,1.019328e+002
1.803116e+003,1.019384e+002
1.805045e+003,1.019425e+002
1.806973e+003,1.019471e+002
1.808902e+003,1.019544e+002
1.810830e+003,1.019660e+002
1.812759e+003,1.019824e+002
1.814687e+003,1.020025e+002
1.816616e+003,1.020241e+002
1.818544e+003,1.020445e+002
1.820473e+003,1.020611e+002
1.822401e+003,1.020724e+002
1.824329e+003,1.020787e+002
1.826258e+003,1.020815e+002
1.828186e+003,1.020833e+002
1.830115e+003,1.020864e+002
1.832043e+003,1.020921e+002
1.833972e+003,1.021004e+002
1.835900e+003,1.021104e+002
1.837829e+003,1.021206e+002
1.839757e+003,1.021302e+002
1.841686e+003,1.021388e+002
1.843614e+003,1.021468e+002
1.845543e+003,1.021552e+002
1.847471e+003,1.021646e+002
1.849400e+003,1.021749e+002
1.851328e+003,1.021851e+002
1.853256e+003,1.021938e+002
1.855185e+003,1.021991e+002
1.857113e+003,1.022001e+002
1.859042e+003,1.021965e+002
1.860970e+003,1.021890e+002
1.862899e+003,1.021793e+002
1.864827e+003,1.021698e+002
1.866756e+003,1.021625e+002
1.868684e+003,1.021591e+002
1.870613e+003,1.021606e+002
1.872541e+003,1.021674e+002
1.874470e+003,1.021789e+002
1.876398e+003,1.021945e+002
1.878327e+003,1.022128e+002
1.880255e+003,1.022321e+002
1.882183e+003,1.022505e+002
1.884112e+003,1.022657e+002
1.886040e+003,1.022758e+002
1.887969e+003,1.022801e+002
1.889897e+003,1.022793e+002
1.891826e+003,1.022757e+002
1.893754e+003,1.022725e+002
1.895683e+003,1.022729e+002
1.897611e+003,1.022790e+002
1.899540e+003,1.022910e+002
1.901468e+003,1.023073e+002
1.903396e+003,1.023244e+002
1.905325e+003,1.023382e+002
1.907253e+003,1.023445e+002
1.909182e+003,1.023404e+002
1.911110e+003,1.023246e+002
1.913039e+003,1.022978e+002
1.914967e+003,1.022630e+002
1.916896e+003,1.022248e+002
1.918824e+003,1.021891e+002
1.920753e+003,1.021611e+002
1.922681e+003,1.021449e+002
1.924610e+003,1.021426e+002
1.926538e+003,1.021537e+002
1.928467e+003,1.021757e+002
1.930395e+003,1.022048e+002
1.932323e+003,1.022366e+002
1.934252e+003,1.022669e+002
1.936180e+003,1.022929e+002
1.938109e+003,1.023131e+002
1.940037e+003,1.023283e+002
1.941966e+003,1.023405e+002
1.943894e+003,1.023533e+002
1.945823e+003,1.023709e+002
1.947751e+003,1.023972e+002
1.949680e+003,1.024351e+002
1.951608e+003,1.024855e+002
1.953537e+003,1.025468e+002
1.955465e+003,1.026150e+002
